State FIPS code,Name,Year,Total exemptions,Poor exemptions,Age 65 and over exemptions,Age 65 and over poor exemptions,Child exemptions,Poor child exemptions,Total exemptions under age 65,Poor exemptions under age 65,Median AGI,Mean AGI
16,Idaho,1999," 1,120,825 "," 168,803 "," 88,410 "," 11,458 "," 387,049 "," 67,219 "," 1,032,415 "," 157,345 "," 28,005 "," 41,689 "
16,Idaho,2000," 1,137,926 "," 169,267 "," 90,057 "," 11,853 "," 389,341 "," 66,507 "," 1,047,869 "," 157,414 "," 29,335 "," 45,704 "
16,Idaho,2001," 1,154,971 "," 177,898 "," 94,236 "," 13,787 "," 392,128 "," 68,667 "," 1,060,735 "," 164,111 "," 29,238 "," 42,855 "
16,Idaho,2002," 1,172,677 "," 190,387 "," 96,040 "," 16,628 "," 398,010 "," 72,116 "," 1,076,637 "," 173,759 "," 28,954 "," 42,187 "
16,Idaho,2003," 1,192,525 "," 201,231 "," 98,345 "," 17,775 "," 403,508 "," 76,052 "," 1,094,180 "," 183,456 "," 29,225 "," 43,121 "
16,Idaho,2004," 1,221,021 "," 203,540 "," 102,592 "," 18,048 "," 410,048 "," 76,273 "," 1,118,429 "," 185,492 "," 30,387 "," 46,570 "
16,Idaho,2005," 1,253,689 "," 206,609 "," 106,441 "," 17,425 "," 417,535 "," 77,814 "," 1,147,248 "," 189,184 "," 31,752 "," 49,711 "
16,Idaho,2006," 1,298,520 "," 210,403 "," 114,440 "," 18,672 "," 427,936 "," 76,875 "," 1,184,080 "," 191,731 "," 33,020 "," 53,574 "
16,Idaho,2007," 1,412,067 "," 279,448 "," 144,752 "," 39,885 "," 446,372 "," 83,906 "," 1,267,315 "," 239,563 "," 30,645 "," 49,999 "
16,Idaho,2008," 1,357,386 "," 248,834 "," 128,495 "," 24,999 "," 446,069 "," 90,846 "," 1,228,891 "," 223,835 "," 33,001 "," 49,145 "
16,Idaho,2009," 1,360,220 "," 276,396 "," 132,043 "," 29,094 "," 451,662 "," 102,708 "," 1,228,177 "," 247,302 "," 31,447 "," 45,272 "
16,Idaho,2010," 1,369,473 "," 274,128 "," 137,176 "," 29,145 "," 454,675 "," 102,978 "," 1,232,297 "," 244,983 "," 32,052 "," 47,149 "
16,Idaho,2011," 1,371,919 "," 281,978 "," 143,734 "," 31,168 "," 451,471 "," 104,520 "," 1,228,185 "," 250,810 "," 32,544 "," 48,527 "
16,Idaho,2012," 1,382,315 "," 272,601 "," 151,887 "," 32,087 "," 454,255 "," 99,773 "," 1,230,428 "," 240,514 "," 33,980 "," 52,969 "
16,Idaho,2013," 1,398,098 "," 268,046 "," 160,348 "," 33,581 "," 456,401 "," 96,796 "," 1,237,750 "," 234,465 "," 34,796 "," 52,841 "
16,Idaho,2014," 1,413,597 "," 257,739 "," 168,861 "," 34,098 "," 457,566 "," 91,953 "," 1,244,736 "," 223,641 "," 36,227 "," 56,129 "
16,Idaho,2015," 1,441,173 "," 247,936 "," 177,082 "," 35,827 "," 464,516 "," 86,355 "," 1,264,091 "," 212,109 "," 37,259 "," 58,004 "
16,Idaho,2016," 1,464,148 "," 242,335 "," 186,465 "," 37,865 "," 468,344 "," 82,971 "," 1,277,683 "," 204,470 "," 38,202 "," 59,571 "
16,Idaho,2017," 1,493,904 "," 237,074 "," 197,188 "," 38,456 "," 473,685 "," 80,312 "," 1,296,716 "," 198,618 "," 40,017 "," 62,588 "
16,Idaho,2018," 1,521,619 "," 226,720 "," 208,280 "," 39,013 "," 475,614 "," 74,795 "," 1,313,339 "," 187,707 "," 42,262 "," 67,447 "
17,Illinois,1989," 9,755,670 "," 1,164,911 "," 874,673 "," 111,175 "," 3,103,757 "," 409,082 "," 8,880,997 "," 1,053,736 "," 23,398 "," 33,691 "
17,Illinois,1990," 9,842,339 "," 1,219,802 "," 902,923 "," 121,434 "," 3,141,037 "," 434,768 "," 8,939,416 "," 1,098,368 "," 24,270 "," 34,870 "
17,Illinois,1991," 9,891,452 "," 1,310,966 "," 911,383 "," 134,418 "," 3,178,311 "," 475,760 "," 8,980,069 "," 1,176,548 "," 24,644 "," 35,204 "
17,Illinois,1992," 9,861,404 "," 1,308,948 "," 881,931 "," 124,824 "," 3,211,236 "," 492,953 "," 8,979,473 "," 1,184,124 "," 25,563 "," 37,149 "
17,Illinois,1993," 9,886,243 "," 1,345,258 "," 870,946 "," 127,209 "," 3,243,948 "," 518,486 "," 9,015,297 "," 1,218,049 "," 26,143 "," 38,108 "
17,Illinois,1994," 9,868,453 "," 1,297,458 "," 871,215 "," 128,900 "," 3,195,084 "," 482,648 "," 8,997,238 "," 1,168,558 "," 27,048 "," 39,681 "
17,Illinois,1995," 9,977,970 "," 1,309,789 "," 880,818 "," 110,390 "," 3,239,182 "," 504,398 "," 9,097,152 "," 1,199,399 "," 28,165 "," 41,813 "
17,Illinois,1996," 10,100,588 "," 1,367,298 "," 893,998 "," 109,903 "," 3,295,466 "," 538,251 "," 9,206,590 "," 1,257,395 "," 29,147 "," 44,042 "
17,Illinois,1997," 10,161,158 "," 1,335,777 "," 895,713 "," 101,053 "," 3,314,376 "," 534,862 "," 9,265,445 "," 1,234,724 "," 30,628 "," 46,613 "
17,Illinois,1998," 10,303,892 "," 1,308,526 "," 908,304 "," 99,708 "," 3,360,986 "," 524,973 "," 9,395,588 "," 1,208,818 "," 32,075 "," 50,009 "
17,Illinois,1999," 10,574,410 "," 1,312,432 "," 930,149 "," 103,357 "," 3,456,230 "," 524,061 "," 9,644,261 "," 1,209,075 "," 33,510 "," 55,412 "
17,Illinois,2000," 10,657,976 "," 1,308,828 "," 926,959 "," 100,406 "," 3,488,845 "," 521,933 "," 9,731,017 "," 1,208,422 "," 34,985 "," 58,901 "
17,Illinois,2001," 10,733,481 "," 1,367,102 "," 952,553 "," 116,513 "," 3,508,616 "," 532,446 "," 9,780,928 "," 1,250,589 "," 35,042 "," 56,157 "
17,Illinois,2002," 10,740,573 "," 1,434,529 "," 954,273 "," 141,480 "," 3,531,087 "," 546,729 "," 9,786,300 "," 1,293,049 "," 34,826 "," 55,304 "
17,Illinois,2003," 10,760,182 "," 1,500,673 "," 957,777 "," 152,240 "," 3,545,881 "," 567,175 "," 9,802,405 "," 1,348,433 "," 35,079 "," 56,357 "
17,Illinois,2004," 10,800,119 "," 1,528,454 "," 967,195 "," 151,255 "," 3,551,729 "," 576,355 "," 9,832,924 "," 1,377,199 "," 36,158 "," 60,262 "
17,Illinois,2005," 10,862,455 "," 1,559,622 "," 968,070 "," 138,913 "," 3,543,378 "," 589,613 "," 9,894,385 "," 1,420,709 "," 36,945 "," 63,147 "
17,Illinois,2006," 11,019,877 "," 1,633,001 "," 1,019,585 "," 147,350 "," 3,555,031 "," 602,898 "," 10,000,292 "," 1,485,651 "," 37,985 "," 66,592 "
17,Illinois,2007," 11,697,895 "," 2,125,765 "," 1,203,378 "," 274,648 "," 3,619,987 "," 645,126 "," 10,494,517 "," 1,851,117 "," 35,496 "," 65,459 "
17,Illinois,2008," 11,235,751 "," 1,790,824 "," 1,100,039 "," 180,112 "," 3,583,388 "," 661,857 "," 10,135,712 "," 1,610,712 "," 38,852 "," 66,700 "
17,Illinois,2009," 11,193,421 "," 1,911,402 "," 1,108,528 "," 206,075 "," 3,597,120 "," 719,036 "," 10,084,893 "," 1,705,327 "," 37,240 "," 61,814 "
17,Illinois,2010," 11,226,924 "," 1,896,748 "," 1,128,827 "," 196,064 "," 3,597,717 "," 724,179 "," 10,098,097 "," 1,700,684 "," 37,782 "," 64,828 "
17,Illinois,2011," 11,210,867 "," 1,992,612 "," 1,165,646 "," 205,012 "," 3,541,019 "," 756,298 "," 10,045,221 "," 1,787,600 "," 38,167 "," 65,836 "
17,Illinois,2012," 11,151,259 "," 1,959,710 "," 1,203,671 "," 204,756 "," 3,509,355 "," 753,485 "," 9,947,588 "," 1,754,954 "," 39,672 "," 71,798 "
17,Illinois,2013," 11,124,729 "," 1,947,736 "," 1,241,542 "," 205,941 "," 3,470,113 "," 746,109 "," 9,883,187 "," 1,741,795 "," 40,602 "," 70,577 "
17,Illinois,2014," 11,081,746 "," 1,929,298 "," 1,277,109 "," 204,098 "," 3,421,244 "," 741,224 "," 9,804,637 "," 1,725,200 "," 41,925 "," 74,576 "
17,Illinois,2015," 11,058,324 "," 1,831,256 "," 1,306,240 "," 205,529 "," 3,392,547 "," 696,582 "," 9,752,084 "," 1,625,727 "," 43,064 "," 77,326 "
17,Illinois,2016," 10,974,168 "," 1,772,392 "," 1,340,260 "," 209,585 "," 3,337,981 "," 667,110 "," 9,633,908 "," 1,562,807 "," 43,876 "," 77,228 "
17,Illinois,2017," 10,927,806 "," 1,722,351 "," 1,381,154 "," 208,095 "," 3,289,198 "," 643,753 "," 9,546,652 "," 1,514,256 "," 45,509 "," 80,162 "
17,Illinois,2018," 10,832,876 "," 1,631,901 "," 1,413,849 "," 203,329 "," 3,224,963 "," 602,200 "," 9,419,027 "," 1,428,572 "," 47,703 "," 85,247 "
18,Indiana,1989," 4,860,752 "," 615,786 "," 410,860 "," 67,028 "," 1,561,583 "," 206,032 "," 4,449,892 "," 548,758 "," 21,731 "," 29,381 "
18,Indiana,1990," 4,906,764 "," 650,192 "," 424,875 "," 72,403 "," 1,575,447 "," 221,186 "," 4,481,889 "," 577,789 "," 22,366 "," 30,342 "
18,Indiana,1991," 4,952,220 "," 704,108 "," 432,214 "," 80,017 "," 1,599,772 "," 245,970 "," 4,520,006 "," 624,091 "," 22,678 "," 30,928 "
18,Indiana,1992," 4,951,189 "," 683,994 "," 420,324 "," 74,561 "," 1,609,405 "," 245,630 "," 4,530,865 "," 609,433 "," 23,678 "," 32,759 "
18,Indiana,1993," 4,982,744 "," 687,034 "," 419,223 "," 76,996 "," 1,622,333 "," 249,721 "," 4,563,521 "," 610,038 "," 24,339 "," 33,866 "
18,Indiana,1994," 5,021,013 "," 668,775 "," 424,569 "," 77,691 "," 1,616,762 "," 239,756 "," 4,596,444 "," 591,084 "," 25,173 "," 35,362 "
18,Indiana,1995," 5,089,871 "," 676,708 "," 433,570 "," 71,597 "," 1,639,728 "," 249,923 "," 4,656,301 "," 605,111 "," 26,128 "," 36,888 "
18,Indiana,1996," 5,142,798 "," 702,212 "," 442,789 "," 72,576 "," 1,651,187 "," 259,215 "," 4,700,009 "," 629,636 "," 26,956 "," 38,423 "
18,Indiana,1997," 5,159,642 "," 675,891 "," 448,641 "," 68,372 "," 1,650,120 "," 252,590 "," 4,711,001 "," 607,519 "," 28,409 "," 40,458 "
18,Indiana,1998," 5,219,015 "," 651,356 "," 456,354 "," 67,532 "," 1,665,632 "," 241,325 "," 4,762,661 "," 583,824 "," 29,803 "," 43,325 "
18,Indiana,1999," 5,321,861 "," 651,077 "," 469,582 "," 70,562 "," 1,696,362 "," 239,701 "," 4,852,279 "," 580,515 "," 31,005 "," 45,726 "
18,Indiana,2000," 5,359,700 "," 660,000 "," 476,509 "," 70,657 "," 1,709,606 "," 245,056 "," 4,883,191 "," 589,343 "," 32,095 "," 47,323 "
18,Indiana,2001," 5,388,810 "," 702,526 "," 499,472 "," 77,674 "," 1,712,583 "," 258,102 "," 4,889,338 "," 624,852 "," 32,082 "," 46,309 "
18,Indiana,2002," 5,402,766 "," 747,473 "," 502,427 "," 94,038 "," 1,727,261 "," 272,557 "," 4,900,339 "," 653,435 "," 32,023 "," 46,078 "
18,Indiana,2003," 5,411,293 "," 776,401 "," 506,209 "," 103,141 "," 1,732,861 "," 280,988 "," 4,905,084 "," 673,260 "," 32,288 "," 47,039 "
18,Indiana,2004," 5,459,392 "," 792,712 "," 517,768 "," 106,134 "," 1,747,430 "," 286,199 "," 4,941,624 "," 686,578 "," 33,304 "," 49,383 "
18,Indiana,2005," 5,507,231 "," 832,818 "," 520,403 "," 101,273 "," 1,759,053 "," 305,337 "," 4,986,828 "," 731,545 "," 33,895 "," 50,934 "
18,Indiana,2006," 5,617,351 "," 907,641 "," 578,477 "," 133,090 "," 1,777,447 "," 320,036 "," 5,038,874 "," 774,551 "," 34,141 "," 52,350 "
18,Indiana,2007," 5,961,527 "," 1,168,230 "," 668,807 "," 196,580 "," 1,831,126 "," 355,040 "," 5,292,720 "," 971,650 "," 32,020 "," 50,610 "
18,Indiana,2008," 5,724,706 "," 1,026,763 "," 615,127 "," 149,064 "," 1,818,049 "," 377,479 "," 5,109,579 "," 877,699 "," 34,522 "," 51,980 "
18,Indiana,2009," 5,683,720 "," 1,093,828 "," 621,934 "," 160,687 "," 1,818,391 "," 412,280 "," 5,061,786 "," 933,141 "," 33,058 "," 49,691 "
18,Indiana,2010," 5,712,995 "," 1,082,536 "," 636,221 "," 158,117 "," 1,825,238 "," 409,734 "," 5,076,774 "," 924,419 "," 33,816 "," 51,568 "
18,Indiana,2011," 5,676,203 "," 1,101,680 "," 656,846 "," 165,713 "," 1,774,327 "," 403,796 "," 5,019,357 "," 935,967 "," 34,180 "," 52,877 "
18,Indiana,2012," 5,679,171 "," 1,083,642 "," 682,127 "," 169,547 "," 1,765,015 "," 394,626 "," 4,997,044 "," 914,095 "," 35,216 "," 56,098 "
18,Indiana,2013," 5,682,716 "," 1,088,310 "," 704,212 "," 171,875 "," 1,756,445 "," 395,186 "," 4,978,504 "," 916,435 "," 35,865 "," 56,123 "
18,Indiana,2014," 5,690,685 "," 1,070,033 "," 728,293 "," 174,362 "," 1,744,580 "," 384,591 "," 4,962,392 "," 895,671 "," 36,909 "," 58,430 "
18,Indiana,2015," 5,703,063 "," 1,022,816 "," 744,475 "," 173,954 "," 1,741,297 "," 363,421 "," 4,958,588 "," 848,862 "," 37,887 "," 60,221 "
18,Indiana,2016," 5,690,077 "," 989,739 "," 764,870 "," 176,475 "," 1,728,621 "," 348,732 "," 4,925,207 "," 813,264 "," 38,762 "," 61,605 "
18,Indiana,2017," 5,710,283 "," 964,970 "," 791,118 "," 176,972 "," 1,725,807 "," 339,621 "," 4,919,165 "," 787,998 "," 40,403 "," 63,875 "
18,Indiana,2018," 5,711,759 "," 933,009 "," 809,516 "," 174,588 "," 1,716,428 "," 324,676 "," 4,902,243 "," 758,421 "," 42,143 "," 66,857 "
19,Iowa,1989," 2,436,080 "," 306,766 "," 269,271 "," 41,798 "," 762,779 "," 91,858 "," 2,166,809 "," 264,968 "," 20,966 "," 27,573 "
19,Iowa,1990," 2,454,352 "," 313,906 "," 276,197 "," 43,445 "," 766,759 "," 95,955 "," 2,178,155 "," 270,461 "," 21,751 "," 28,664 "
19,Iowa,1991," 2,470,017 "," 335,729 "," 278,984 "," 47,263 "," 772,067 "," 104,877 "," 2,191,033 "," 288,466 "," 22,033 "," 29,171 "
19,Iowa,1992," 2,460,179 "," 323,979 "," 270,529 "," 44,075 "," 776,248 "," 104,481 "," 2,189,650 "," 279,904 "," 22,969 "," 30,829 "
19,Iowa,1993," 2,370,727 "," 317,551 "," 251,679 "," 41,592 "," 760,739 "," 106,635 "," 2,119,048 "," 275,959 "," 23,344 "," 31,432 "
19,Iowa,1994," 2,462,975 "," 328,846 "," 263,690 "," 45,285 "," 779,177 "," 109,417 "," 2,199,285 "," 283,561 "," 24,153 "," 32,793 "
19,Iowa,1995," 2,482,464 "," 316,128 "," 265,959 "," 38,194 "," 787,258 "," 108,973 "," 2,216,505 "," 277,934 "," 25,416 "," 34,571 "
19,Iowa,1996," 2,494,498 "," 316,669 "," 269,571 "," 36,339 "," 788,799 "," 110,557 "," 2,224,927 "," 280,330 "," 26,599 "," 36,425 "
19,Iowa,1997," 2,495,804 "," 297,161 "," 271,795 "," 33,321 "," 785,015 "," 104,356 "," 2,224,009 "," 263,840 "," 28,157 "," 38,774 "
19,Iowa,1998," 2,527,978 "," 284,262 "," 275,464 "," 32,294 "," 793,584 "," 98,645 "," 2,252,514 "," 251,968 "," 29,474 "," 41,178 "
19,Iowa,1999," 2,555,686 "," 275,027 "," 279,234 "," 30,901 "," 799,520 "," 95,805 "," 2,276,452 "," 244,126 "," 30,873 "," 43,737 "
19,Iowa,2000," 2,552,032 "," 272,912 "," 276,073 "," 29,788 "," 796,925 "," 95,462 "," 2,275,959 "," 243,124 "," 32,049 "," 45,403 "
19,Iowa,2001," 2,555,038 "," 289,576 "," 283,569 "," 33,634 "," 791,258 "," 99,148 "," 2,271,469 "," 255,942 "," 32,057 "," 44,474 "
19,Iowa,2002," 2,549,230 "," 308,608 "," 283,829 "," 41,044 "," 790,630 "," 104,188 "," 2,265,401 "," 267,564 "," 31,942 "," 44,503 "
19,Iowa,2003," 2,552,558 "," 316,458 "," 284,450 "," 43,291 "," 790,399 "," 106,134 "," 2,268,108 "," 273,167 "," 32,511 "," 45,588 "
19,Iowa,2004," 2,563,104 "," 316,853 "," 287,760 "," 42,886 "," 789,074 "," 105,726 "," 2,275,344 "," 273,967 "," 33,914 "," 48,477 "
19,Iowa,2005," 2,578,960 "," 322,012 "," 290,343 "," 40,100 "," 789,667 "," 109,860 "," 2,288,617 "," 281,912 "," 35,126 "," 50,334 "
19,Iowa,2006," 2,617,279 "," 339,832 "," 302,408 "," 40,546 "," 792,398 "," 113,136 "," 2,314,871 "," 299,286 "," 36,194 "," 52,718 "
19,Iowa,2007," 2,811,795 "," 474,689 "," 366,120 "," 87,028 "," 809,003 "," 121,612 "," 2,445,675 "," 387,661 "," 33,823 "," 51,027 "
19,Iowa,2008," 2,676,042 "," 360,644 "," 318,730 "," 45,756 "," 800,639 "," 122,965 "," 2,357,312 "," 314,888 "," 38,129 "," 55,071 "
19,Iowa,2009," 2,666,903 "," 380,854 "," 319,625 "," 52,041 "," 803,012 "," 130,725 "," 2,347,278 "," 328,813 "," 37,145 "," 53,042 "
19,Iowa,2010," 2,677,254 "," 373,105 "," 324,316 "," 48,903 "," 804,538 "," 130,205 "," 2,352,938 "," 324,202 "," 38,374 "," 55,402 "
19,Iowa,2011," 2,678,963 "," 383,657 "," 331,880 "," 49,457 "," 799,577 "," 134,009 "," 2,347,083 "," 334,200 "," 39,362 "," 57,402 "
19,Iowa,2012," 2,687,846 "," 375,230 "," 342,433 "," 48,262 "," 799,914 "," 132,598 "," 2,345,413 "," 326,968 "," 40,990 "," 62,760 "
19,Iowa,2013," 2,694,570 "," 377,742 "," 351,861 "," 49,096 "," 799,508 "," 133,790 "," 2,342,709 "," 328,646 "," 41,847 "," 61,706 "
19,Iowa,2014," 2,701,457 "," 369,469 "," 362,514 "," 48,929 "," 797,863 "," 130,733 "," 2,338,943 "," 320,540 "," 43,245 "," 64,485 "
19,Iowa,2015," 2,709,100 "," 357,811 "," 370,906 "," 49,772 "," 801,627 "," 125,892 "," 2,338,194 "," 308,039 "," 44,072 "," 65,341 "
19,Iowa,2016," 2,705,924 "," 353,788 "," 382,300 "," 52,556 "," 800,302 "," 123,777 "," 2,323,624 "," 301,232 "," 44,591 "," 65,634 "
19,Iowa,2017," 2,712,231 "," 351,516 "," 394,909 "," 52,259 "," 800,037 "," 124,001 "," 2,317,322 "," 299,257 "," 46,076 "," 68,229 "
19,Iowa,2018," 2,709,545 "," 338,464 "," 406,188 "," 51,162 "," 795,735 "," 118,804 "," 2,303,357 "," 287,302 "," 48,060 "," 71,598 "
20,Kansas,1989," 2,134,437 "," 262,896 "," 213,000 "," 29,093 "," 677,066 "," 85,765 "," 1,921,437 "," 233,803 "," 21,819 "," 30,050 "
20,Kansas,1990," 2,147,655 "," 272,522 "," 216,745 "," 29,802 "," 683,220 "," 90,701 "," 1,930,910 "," 242,720 "," 22,683 "," 31,022 "
20,Kansas,1991," 2,180,939 "," 304,204 "," 218,554 "," 32,470 "," 698,411 "," 104,260 "," 1,962,385 "," 271,734 "," 22,898 "," 31,327 "
20,Kansas,1992," 2,172,581 "," 290,075 "," 214,199 "," 32,142 "," 701,738 "," 101,021 "," 1,958,382 "," 257,933 "," 23,706 "," 33,123 "
20,Kansas,1993," 2,182,348 "," 296,737 "," 212,770 "," 33,490 "," 709,151 "," 105,220 "," 1,969,578 "," 263,247 "," 24,245 "," 33,911 "
20,Kansas,1994," 2,190,848 "," 294,346 "," 213,952 "," 33,726 "," 710,063 "," 103,796 "," 1,976,896 "," 260,620 "," 24,848 "," 34,901 "
20,Kansas,1995," 2,204,336 "," 294,376 "," 217,274 "," 30,772 "," 716,340 "," 106,514 "," 1,987,062 "," 263,604 "," 26,055 "," 37,015 "
20,Kansas,1996," 2,226,281 "," 295,812 "," 220,581 "," 29,315 "," 722,741 "," 108,069 "," 2,005,700 "," 266,497 "," 27,151 "," 38,903 "
20,Kansas,1997," 2,244,360 "," 280,493 "," 221,919 "," 26,637 "," 727,902 "," 104,626 "," 2,022,441 "," 253,856 "," 28,810 "," 41,427 "
20,Kansas,1998," 2,278,631 "," 269,234 "," 226,600 "," 26,810 "," 739,386 "," 99,688 "," 2,052,031 "," 242,424 "," 30,187 "," 44,008 "
20,Kansas,1999," 2,332,892 "," 271,495 "," 233,483 "," 28,722 "," 756,260 "," 99,884 "," 2,099,409 "," 242,773 "," 31,399 "," 47,230 "
20,Kansas,2000," 2,337,686 "," 277,424 "," 232,493 "," 28,877 "," 756,537 "," 102,379 "," 2,105,193 "," 248,547 "," 32,575 "," 49,530 "
20,Kansas,2001," 2,357,834 "," 295,477 "," 240,189 "," 35,070 "," 757,515 "," 105,584 "," 2,117,645 "," 260,407 "," 32,533 "," 47,818 "
20,Kansas,2002," 2,363,862 "," 319,849 "," 241,532 "," 43,091 "," 762,394 "," 112,876 "," 2,122,330 "," 276,758 "," 31,907 "," 47,302 "
20,Kansas,2003," 2,368,524 "," 340,410 "," 243,627 "," 46,893 "," 764,482 "," 120,719 "," 2,124,897 "," 293,517 "," 31,953 "," 48,036 "
20,Kansas,2004," 2,382,715 "," 346,454 "," 247,748 "," 47,418 "," 766,357 "," 122,391 "," 2,134,967 "," 299,036 "," 32,929 "," 50,562 "
20,Kansas,2005," 2,398,400 "," 349,438 "," 248,322 "," 44,175 "," 767,040 "," 124,939 "," 2,150,078 "," 305,263 "," 34,107 "," 53,495 "
20,Kansas,2006," 2,454,863 "," 368,314 "," 270,409 "," 54,827 "," 773,752 "," 124,445 "," 2,184,454 "," 313,487 "," 35,081 "," 56,617 "
20,Kansas,2007," 2,596,549 "," 454,878 "," 306,177 "," 79,216 "," 792,591 "," 133,188 "," 2,290,372 "," 375,662 "," 33,903 "," 56,212 "
20,Kansas,2008," 2,521,907 "," 395,734 "," 287,016 "," 62,031 "," 786,129 "," 133,922 "," 2,234,891 "," 333,703 "," 36,720 "," 58,073 "
20,Kansas,2009," 2,528,497 "," 425,091 "," 292,892 "," 71,586 "," 794,428 "," 146,555 "," 2,235,605 "," 353,505 "," 35,424 "," 55,243 "
20,Kansas,2010," 2,528,765 "," 426,632 "," 294,083 "," 64,842 "," 797,710 "," 153,510 "," 2,234,682 "," 361,790 "," 36,302 "," 58,118 "
20,Kansas,2011," 2,535,045 "," 444,962 "," 302,860 "," 68,173 "," 793,390 "," 159,348 "," 2,232,185 "," 376,789 "," 36,700 "," 59,645 "
20,Kansas,2012," 2,531,339 "," 428,092 "," 313,512 "," 68,452 "," 790,624 "," 153,309 "," 2,217,827 "," 359,640 "," 38,166 "," 64,363 "
20,Kansas,2013," 2,525,546 "," 420,075 "," 319,334 "," 66,585 "," 786,304 "," 150,883 "," 2,206,212 "," 353,490 "," 39,186 "," 63,839 "
20,Kansas,2014," 2,524,216 "," 407,590 "," 326,860 "," 64,981 "," 780,394 "," 145,837 "," 2,197,356 "," 342,609 "," 40,501 "," 67,126 "
20,Kansas,2015," 2,518,959 "," 393,541 "," 333,057 "," 66,461 "," 778,375 "," 139,157 "," 2,185,902 "," 327,080 "," 41,146 "," 67,447 "
20,Kansas,2016," 2,500,168 "," 388,403 "," 341,172 "," 67,733 "," 770,009 "," 136,127 "," 2,158,996 "," 320,670 "," 41,635 "," 66,946 "
20,Kansas,2017," 2,495,742 "," 378,518 "," 352,532 "," 67,464 "," 764,131 "," 133,088 "," 2,143,210 "," 311,054 "," 43,193 "," 69,406 "
20,Kansas,2018," 2,485,991 "," 361,884 "," 362,495 "," 66,123 "," 755,236 "," 125,550 "," 2,123,496 "," 295,761 "," 45,115 "," 73,929 "
21,Kentucky,1989," 2,988,973 "," 544,576 "," 210,549 "," 34,288 "," 943,044 "," 188,548 "," 2,778,424 "," 510,288 "," 18,500 "," 26,330 "
21,Kentucky,1990," 3,011,193 "," 561,151 "," 218,587 "," 37,189 "," 945,678 "," 195,563 "," 2,792,606 "," 523,962 "," 19,194 "," 27,278 "
21,Kentucky,1991," 3,048,595 "," 599,875 "," 221,403 "," 39,624 "," 959,319 "," 214,050 "," 2,827,192 "," 560,251 "," 19,425 "," 27,697 "
21,Kentucky,1992," 3,052,461 "," 577,548 "," 218,358 "," 39,826 "," 964,043 "," 208,202 "," 2,834,103 "," 537,722 "," 20,305 "," 29,384 "
21,Kentucky,1993," 3,080,305 "," 595,264 "," 217,308 "," 42,185 "," 974,579 "," 216,847 "," 2,862,997 "," 553,079 "," 20,613 "," 29,937 "
21,Kentucky,1994," 3,100,781 "," 586,335 "," 220,543 "," 42,429 "," 970,594 "," 211,124 "," 2,880,238 "," 543,906 "," 21,271 "," 30,898 "
21,Kentucky,1995," 3,137,331 "," 591,018 "," 225,518 "," 39,227 "," 980,720 "," 216,787 "," 2,911,813 "," 551,791 "," 22,089 "," 32,378 "
21,Kentucky,1996," 3,173,315 "," 605,041 "," 231,765 "," 38,571 "," 987,297 "," 223,013 "," 2,941,550 "," 566,470 "," 22,817 "," 33,724 "
21,Kentucky,1997," 3,201,083 "," 592,111 "," 234,097 "," 35,904 "," 994,030 "," 223,374 "," 2,966,986 "," 556,207 "," 24,024 "," 35,441 "
21,Kentucky,1998," 3,248,388 "," 574,737 "," 239,956 "," 34,907 "," 1,004,994 "," 216,857 "," 3,008,432 "," 539,830 "," 25,155 "," 37,877 "
21,Kentucky,1999," 3,327,657 "," 571,300 "," 247,557 "," 35,779 "," 1,028,643 "," 214,604 "," 3,080,100 "," 535,521 "," 26,363 "," 40,279 "
21,Kentucky,2000," 3,349,864 "," 572,492 "," 251,790 "," 35,357 "," 1,032,128 "," 215,451 "," 3,098,074 "," 537,135 "," 27,426 "," 42,204 "
21,Kentucky,2001," 3,381,756 "," 581,690 "," 270,973 "," 36,982 "," 1,034,968 "," 216,580 "," 3,110,783 "," 544,708 "," 27,857 "," 41,832 "
21,Kentucky,2002," 3,374,540 "," 604,576 "," 264,155 "," 45,751 "," 1,042,403 "," 224,067 "," 3,110,385 "," 558,825 "," 27,992 "," 41,786 "
21,Kentucky,2003," 3,379,153 "," 628,216 "," 267,934 "," 48,471 "," 1,046,315 "," 232,624 "," 3,111,219 "," 579,745 "," 28,439 "," 42,804 "
21,Kentucky,2004," 3,399,825 "," 622,444 "," 273,462 "," 49,362 "," 1,050,490 "," 229,651 "," 3,126,363 "," 573,082 "," 29,406 "," 45,159 "
21,Kentucky,2005," 3,424,377 "," 629,242 "," 278,046 "," 45,262 "," 1,051,627 "," 233,322 "," 3,146,331 "," 583,980 "," 30,418 "," 46,975 "
21,Kentucky,2006," 3,477,719 "," 659,067 "," 295,261 "," 48,585 "," 1,060,470 "," 240,185 "," 3,182,458 "," 610,482 "," 31,201 "," 48,825 "
21,Kentucky,2007," 3,871,101 "," 981,876 "," 403,146 "," 136,233 "," 1,099,972 "," 265,929 "," 3,467,955 "," 845,643 "," 26,648 "," 44,391 "
21,Kentucky,2008," 3,558,248 "," 722,513 "," 322,751 "," 59,634 "," 1,082,490 "," 265,542 "," 3,235,497 "," 662,879 "," 32,035 "," 49,266 "
21,Kentucky,2009," 3,547,465 "," 739,603 "," 326,610 "," 64,645 "," 1,090,815 "," 278,174 "," 3,220,855 "," 674,958 "," 31,320 "," 47,712 "
